organizationid,organizationname,locationid,locationname,catalogid,catalogname,menuitemid,menuitemname,item_class_type,modifiergroupid,modifiergroupname,modifierid,modifiername,modifier_class_type,is_modifier_default,min_quantity,max_quantity,allow_quantity_increment,increment_step,modifier_default_quantity,is_modifier_invisible,calories,price,is_modifier_active,is_modifier_deleted,modifier_created_on,modifier_modified_on,sysinserttime
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-b3b90b5d-dca0-4d7f-8d36-a4912ea1dd6f,Plain,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012645,2025-08-22 06:57:39.012645,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-b5669eac-1683-40bf-bc53-6ebec4b8daf9,**Peanut Allergy**,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012643,2025-08-22 06:57:39.012643,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-b758430e-3ccf-437f-b95a-fbac4315d3dc,Mayo Pkt,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-ba1cbea0-c3c8-44f0-9926-1313f7491646,Sour Cream,0,False,0,99,True,NULL,NULL,False,,0.6000,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-bab3cf08-7dff-4be8-a6f4-75fa3c78a520,Garlic/Herb Spread,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012661,2025-08-22 06:57:39.012661,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-bbb68806-cb3a-4050-af41-1e5de53f01ca,Fish Patty,0,False,0,99,True,NULL,NULL,False,,2.1900,True,False,2025-08-22 06:57:39.012659,2025-08-22 06:57:39.012659,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-c1093d26-5dad-4b1f-bd38-9613a5f98a8c,No Burger Patty,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012658,2025-08-22 06:57:39.012658,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-c2a93153-69be-4086-a9a3-330b1276b6e8,3 Pepper Fire Sauce,0,False,0,99,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-c4b2e696-3555-4b1e-a310-8f78c111a31d,Celery Salt,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012661,2025-08-22 06:57:39.012661,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-cb5581a2-b334-4496-b1a3-97e1cc2e7e12,Salad Dressing,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012653,2025-08-22 06:57:39.012653,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-58f3f435-31e9-49c3-a45b-9d61d8e8da20,Kid's Corn Dog,0,modgrp-b72ffade-4c38-473e-bfc0-101f7fdc4e1f,Food Modifiers,modfr-d623fa49-7924-491d-b2b5-c28ee40c82b4,Swiss Cheese,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012654,2025-08-22 06:57:39.012654,2026-06-21 12:59:32.553003
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-69dda00b-eeb0-4cbe-b96b-2b404ef6e312,Ranch,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012653,2025-08-22 06:57:39.012653,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-aa8af7cb-ebbf-4050-9632-96407604b57e,Syrup,0,False,0,8,True,NULL,NULL,False,,0.3500,True,False,2025-08-22 06:57:39.004957,2025-08-22 06:57:36.185409,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-b20c0605-f799-4d08-a072-f7f7f4986398,Sweet Thai Chili,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012657,2025-08-22 06:57:39.012657,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-b22c2ec1-c1e4-49b0-ae25-36f4758af9c7,Ketchup Pkt,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012658,2025-08-22 06:57:39.012658,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-b286d49a-7dca-411a-824f-016be46ee189,Fry Sauce,0,False,0,8,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012658,2025-08-22 06:57:39.012658,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-b758430e-3ccf-437f-b95a-fbac4315d3dc,Mayo Pkt,0,False,0,8,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-c2a93153-69be-4086-a9a3-330b1276b6e8,3 Pepper Fire Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-ddec8a33-674e-41fb-8a19-39d169a176fb,Buffalo Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012656,2025-08-22 06:57:39.012656,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-6111f62f-7b1f-4085-80f6-a04f71e65d45,Mini Meal - Bacon Single,0,modgrp-8fd04014-ad65-4701-88dc-3aa99760bcd5,1pc Ckn Tender Sauce,modfr-f0022724-2c21-4b4d-bf45-88ebcac4c4c7,Cocktail Sauce,0,False,0,8,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-5933df8f-0d3e-46c5-b114-68f5bb828476,Medium Float (OLO),0,modgrp-f9b90ac9-229c-438b-ba0b-3abefc1b2cd2,-,modfr-4434ac48-44dc-430a-bebe-6ee2c395ce6e,Reg Orange Float,0,False,1,1,True,NULL,NULL,False,,3.4900,True,False,2025-08-22 06:57:39.012665,2025-08-22 06:57:39.012665,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-5933df8f-0d3e-46c5-b114-68f5bb828476,Medium Float (OLO),0,modgrp-f9b90ac9-229c-438b-ba0b-3abefc1b2cd2,-,modfr-dfb75be4-c0d4-42ae-9f63-46ff12ba48a6,Reg RB Float,0,False,1,1,True,NULL,NULL,False,,3.4900,True,False,2025-08-22 06:57:39.012664,2025-08-22 06:57:39.012664,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-5933df8f-0d3e-46c5-b114-68f5bb828476,Medium Float (OLO),0,modgrp-f9b90ac9-229c-438b-ba0b-3abefc1b2cd2,-,modfr-e40ec340-e615-499d-8d16-dd85120329ae,Reg Pepsi Float,0,False,1,1,True,NULL,NULL,False,,3.4900,True,False,2025-08-22 06:57:39.012664,2025-08-22 06:57:39.012664,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-5933df8f-0d3e-46c5-b114-68f5bb828476,Medium Float (OLO),0,modgrp-f9b90ac9-229c-438b-ba0b-3abefc1b2cd2,-,modfr-fba6d6df-cd71-4025-8244-09c94f9c553a,Reg Diet RB Float,0,False,1,1,True,NULL,NULL,False,,3.4900,True,False,2025-08-22 06:57:39.012664,2025-08-22 06:57:39.012664,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-01116117-d2c5-4ee7-9713-392330d6350c,French,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012681,2025-08-22 06:57:39.012681,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-0212976e-34e0-41a7-8b79-092452b2c82c,DO NOT MAKE,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012644,2025-08-22 06:57:39.012644,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-040fa3ee-a661-4666-914c-b980dc825dd8,Fat Free Ranch,0,False,0,99,True,NULL,NULL,False,,0.3500,True,False,2025-08-22 06:57:39.012684,2025-08-22 06:57:39.012684,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-079d68f0-2663-4546-9a8c-22c9bb9d253b,Crispy Onions,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012659,2025-08-22 06:57:39.012659,2026-06-21 13:00:41.434162
org-tf5i2lw1qz,Sakshi Demo,loc-adf5wvprpu,Burger Fi (Symphony),catlg-db643780-e0bb-458b-b624-fa5c74ca8c06,Burger Fi (Symphony) Catalog,itm-dca396a9-9b60-4939-9d1a-456113e2343e,Truffle Aioli 8oz NC,0,modgrp-5f2a1687-15c1-4b11-a051-5ad403e3dd97,M-Sub Prefix,modfr-c9e09f17-a5cf-47ba-b534-4bd9e3843b64,Sub,0,False,0,0,True,NULL,NULL,False,,NULL,True,False,2025-08-14 02:05:38.264662,2026-05-19 07:04:39.613382,2026-06-21 13:01:20.952454
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-186d99c6-4478-408d-a215-3684e5fe14b6,Thousand Island,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012683,2025-08-22 06:57:39.012683,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-1d8f1ac6-fa54-419e-990d-ae99d25d17e9,Coney Sauce,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012651,2025-08-22 06:57:39.012651,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-1df35335-1c77-46b2-b7de-e9006d6f43d7,Jalapenos,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-1f5971ae-08e3-456c-b2ca-28ec5aa2d9ad,Cheese,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-2385f4e3-460f-4fa6-b9e7-8793d1b56dc8,No Salt,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012657,2025-08-22 06:57:39.012657,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-24ddc0bc-7bc7-4863-9c34-2397f0090b41,Sweet & Sour Sauce,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012659,2025-08-22 06:57:39.012659,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-2d3af169-267e-4bb9-bb39-bf1bed85e1d0,No Sauce,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012655,2025-08-22 06:57:39.012655,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-2e44d443-ac25-4153-8f8a-eaa012030aa6,AW Sauce,0,False,0,99,True,NULL,NULL,False,,0.2500,True,False,2025-08-22 06:57:39.01266,2025-08-22 06:57:39.01266,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-3581395d-200e-4303-9c49-56fa03f9c04a,Mushrooms,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-36d60814-bf93-42aa-a157-63f7ab6546cf,Ketchup,0,False,0,99,True,NULL,NULL,False,,NULL,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-3a581c46-ac3c-4753-9a5d-3c5277c49aa6,Onions,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012653,2025-08-22 06:57:39.012653,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-43e04c6d-7c12-4a7b-80c0-a89efd25f7da,Lettuce,0,False,0,99,True,NULL,NULL,False,,0.5000,True,False,2025-08-22 06:57:39.012652,2025-08-22 06:57:39.012652,2026-06-21 12:59:11.457969
org-tf5i2lw1qz,Sakshi Demo,loc-f9507722-f4c3-45a1-a7a6-6358548bea05,A&w Lab new(Dont take order),catlg-5f49688b-1b0a-4963-9e20-90dba233b023,A&w Lab new(Dont take order) Catalog,itm-59548cb0-dd19-470a-afb7-f5f43bee1979,30pc Corn Dog Nuggets,0,modgrp-49f6b8c4-7d89-420c-9c0d-bacb0d0a372d,Chkn & Seafood Food Modifiers,modfr-43e9d07d-5125-49c9-b583-0fc0fbed4819,Burger Patty,0,False,0,99,True,NULL,NULL,False,,1.4000,True,False,2025-08-22 06:57:39.01265,2025-08-22 06:57:39.01265,2026-06-21 12:59:11.457969
